,index,foundation,voterank,eigenvector,degree,pagerank,closeness,newman,subgraph,average
22911,187790.0,2009.0,,2.483238915076433e-31,7.497938067031566e-05,7.49737591842855e-05,7.497938067031566e-05,0.0,1.5430806348152435,1.0
22920,224311.0,2007.0,6856.0,0.0006244595694092,0.0020244432780985,3.13043028123318e-05,0.2931578688485119,0.0,1.2296398620316564e+139,169.11111111111111
22923,224335.0,2007.0,11030.0,2.51760309333041e-05,0.0005248556646922,2.2468112492314447e-05,0.2437636111162707,1.385592717000539e-06,1.9990343808921447e+136,58.42857142857143
22941,224511.0,2007.0,3279.0,2.4154281768470944e-05,0.0014995876134063,6.986837057460625e-05,0.2505784103115688,6.194408593705995e-05,1.839839219595884e+136,26.4
22988,359093.0,2002.0,4087.0,5.2279983457940536e-06,7.497938067031566e-05,1.2593719848888429e-05,0.2276066951094929,0.0,8.614496646521734e+134,54.0
23009,224941.0,2004.0,5600.0,1.916954455396048e-05,0.0005998350453625,4.419594315286723e-05,0.2423991091904124,0.0001406046883331,1.1593648550602214e+136,33.0
23083,225390.0,2009.0,,,,,,,,
23154,225898.0,2010.0,,,,,,,,
23171,282012.0,2010.0,9594.0,0.0001740276236235,0.0011246907100547,4.295133443141229e-05,0.2671152073257145,0.0,9.55730527127881e+137,84.2
23201,303709.0,2010.0,12567.0,1.1449090877219809e-06,0.0003205128205128,2.435854679006096e-05,0.2045607763887141,0.0,4.578876269303298e+142,27.2
23206,346322.0,2000.0,5821.0,2.9614058308895437e-05,0.0005128205128205,4.469731471856471e-05,0.2459245913493705,8.71224497923649e-05,3.0441415942326336e+145,55.125
23220,306205.0,2010.0,9916.0,1.7556086570052342e-06,0.0001282051282051,1.926171523792492e-05,0.2189766606678279,0.0,1.0746031801734521e+143,13.5
23242,561786.0,2005.0,,,,,,,,
23370,226435.0,2005.0,,,,,,,,
23408,226715.0,2008.0,6904.0,0.0023925278093609,0.004551282051282,4.81561622759041e-05,0.3033264790311359,1.7329693418522834e-05,1.9957841777077236e+149,253.95774647887325
23417,226782.0,2006.0,,1.3282252506479416e-24,0.0005602502451094,4.6685340802987865e-05,0.0005602502451094,,12519.938920945884,12.0
23428,226919.0,2002.0,8537.0,3.673515269072693e-05,0.0003846153846153,1.738831384323739e-05,0.2440241224710333,0.0,4.7092014485797066e+145,62.0
23445,227069.0,2007.0,,0.0001058616860798,0.0002564102564102,1.190030508162864e-05,0.2562100196784951,0.0,3.90421725740093e+146,209.75
23459,255313.0,2010.0,11126.0,0.0001416862868292,0.0007692307692307,2.313967426019852e-05,0.263171799828711,0.0,7.006664205033482e+146,104.33333333333331
23489,227301.0,2010.0,9210.0,7.922937024224959e-05,0.0026923076923076,5.999394577812356e-05,0.2520098554214707,0.0,2.189488293309216e+146,64.61904761904762
23500,161191.0,2010.0,6880.0,2.203097731249258e-05,0.0011538461538461,4.700070897434756e-05,0.2421480155152605,0.0,1.693350667370109e+145,33.55555555555556
23503,397248.0,2009.0,10969.0,4.854268693935944e-05,0.0007692307692307,2.531953723469482e-05,0.2513945161897907,3.519797821579779e-06,8.215401798822101e+145,85.91666666666667
23524,227502.0,2009.0,8759.0,1.8899497931512805e-06,0.000576923076923,2.5189672273096237e-05,0.2139146772767462,0.0,1.2443716558594288e+143,34.22222222222222
23561,227831.0,2007.0,,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152428,1.0
23568,227967.0,2010.0,9810.0,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152464,1.0
23571,365718.0,2003.0,2927.0,8.043063045381172e-05,0.0014824575852413,5.897509367473533e-05,0.2515680683250365,5.522115244213524e-05,1.5491938614154605e+152,44.14814814814815
23596,262071.0,2005.0,10334.0,4.621113984391427e-25,0.0001923076923076,4.5470063321975766e-05,0.0003461538461538,0.0,8.29592957235629,5.0
23597,302498.0,2010.0,11370.0,0.0001442843357815,0.0012820512820512,3.4232764637042194e-05,0.2642673556150649,0.0,7.266885884939893e+146,94.55
23636,148995.0,2008.0,6720.0,0.0004634047922742,0.0013461538461538,3.51895316306444e-05,0.288464745627237,0.0001267101150568,7.491085284240615e+147,181.33333333333331
23701,228974.0,2008.0,,,,,,,,
23720,335883.0,2010.0,11340.0,3.5373223258757563e-34,5.490583649041893e-05,5.490282200505106e-05,5.490583649041893e-05,0.0,1.543080634815243,1.0
23744,73629.0,2010.0,,,,,,,,
23808,229410.0,2010.0,,,,,,,,
23823,242778.0,2007.0,1228.0,5.4349495875095e-06,0.003076923076923,0.0001010014523792,0.2328517996279841,0.000388011377098,1.0300773587494933e+144,32.0625
23836,359111.0,2008.0,9140.0,8.425418623637727e-05,0.0014102564102564,3.678797359081096e-05,0.2559531031383312,5.842455577582859e-06,2.476559966438606e+146,77.81818181818181
23839,229561.0,2008.0,,1.6466004009866857e-07,6.41025641025641e-05,1.0331122946303805e-05,0.1935569778515559,0.0,9.430904690612012e+140,97.0
23936,230181.0,2006.0,,,,,,,,
23965,230421.0,2000.0,,3.884321948277993e-05,6.41025641025641e-05,1.0122447908192536e-05,0.2458851075906245,0.0,5.263473227577573e+145,303.0
23975,291828.0,2010.0,13391.0,8.282951554401539e-05,0.0017569867676934,3.8284906315914e-05,0.2503373266767935,0.0,1.642185123281994e+152,75.59375
23999,230585.0,2010.0,6768.0,7.930510412365046e-05,0.0032692307692307,5.6880889161038205e-05,0.2623715258159119,0.0,2.192890144713805e+146,70.6470588235294
24028,230839.0,2010.0,2904.0,0.0001976788584629,0.0018589743589743,4.0322284100556405e-05,0.2686716183725635,3.00620780934967e-05,1.3635577357632215e+147,71.89655172413794
24069,266437.0,2010.0,7331.0,8.282951554401539e-05,0.0017569867676934,3.8284906315914e-05,0.2503373266767935,0.0,1.642185123281994e+152,75.59375
24072,231241.0,2007.0,10648.0,3.4055233422065397e-06,0.0003205128205128,3.018095844077796e-05,0.2158479817664219,0.0,4.049633661670049e+143,15.6
24094,231430.0,2010.0,,3.192928403075151e-05,7.96400270776092e-05,6.693436473616071e-06,0.2387689163058365,,2.295962822265617e+170,230.5
24124,231577.0,2008.0,5998.0,0.0129958652393146,0.0171153846153846,0.0001334370063809,0.3386952822752707,0.0001575266550766,5.8935487306179766e+150,331.6966292134832
24154,231904.0,2009.0,,,,,,,,
24164,232020.0,2009.0,6250.0,1.639281868600722e-26,0.0002564102564102,6.409845522722902e-05,0.0002564102564102,0.0,11.213933559566115,4.0
24178,415262.0,2007.0,,,,,,,,
24192,491558.0,2004.0,,,,,,,,
24235,120440.0,2010.0,5503.0,2.5357227751309465e-05,0.0008974358974358,3.876400634244445e-05,0.2342228515365547,0.0,2.2412952072642588e+145,40.57142857142857
24248,249416.0,2004.0,4301.0,2.545161884777382e-05,0.0022435897435897,6.005287549609584e-05,0.2453238384731416,0.0,2.258780786721782e+145,45.97142857142857
24272,232544.0,2003.0,,,,,,,,
24282,232611.0,2007.0,3608.0,0.0006276907392291,0.0028846153846153,4.965505892288944e-05,0.284433270830543,4.8306901261424426e-05,1.3734909541645346e+148,122.37777777777778
24302,245036.0,2002.0,2283.0,2.2820659550829016e-05,0.0024358974358974,7.233255652662986e-05,0.2325998242211649,6.011339012503048e-05,1.8155061101831452e+145,39.026315789473685
24316,243497.0,2004.0,,2.568570078474071e-07,6.41025641025641e-05,1.1568080135749172e-05,0.2029243443865319,0.0,2.3001590371929103e+141,42.0
24383,233195.0,2009.0,6290.0,6.419804894188311e-06,0.0004487179487179,6.332349815307107e-05,0.2326528263458592,0.0003408009389162,1.4380902577142281e+144,20.857142857142858
24393,111105.0,2004.0,8751.0,3.1359223896633285e-05,0.000576923076923,3.00891076927742e-05,0.2396378262175688,0.0,3.4329589156573895e+145,34.111111111111114
24422,264888.0,2005.0,,,,,,,,
24443,564942.0,2001.0,,3.5373223258757563e-34,5.490583649041893e-05,5.490282200505106e-05,5.490583649041893e-05,0.0,1.5430806348152428,1.0
24466,233833.0,2010.0,,0.0001352800075799,0.0003846153846153,1.8242438793934424e-05,0.2611078392478239,0.0,6.380563687442862e+146,167.66666666666666
24514,299460.0,2005.0,6198.0,0.0011110560227253,0.0026282051282051,3.67571670921858e-05,0.2977173751859072,1.1081592154026755e-05,4.3075112760197017e+148,214.7317073170732
24527,285312.0,2009.0,8302.0,5.693472714707948e-05,0.0002564102564102,2.1766277669755276e-05,0.2405222548739794,0.0,1.1318161913342345e+146,75.75
24538,234165.0,2007.0,11043.0,1.1869374577904957e-06,0.0006410256410256,5.190736853789791e-05,0.2152677350615064,0.0,4.901942451682749e+142,14.1
24571,348572.0,2009.0,4046.0,2.9800766615673477e-10,0.0001282051282051,3.0219423569073028e-05,0.1591763539648132,0.0,3.0623285740739286e+135,6.5
24702,235195.0,2003.0,,,,,,,,
24744,235548.0,2010.0,10610.0,1.711296641193913e-06,0.0003205128205128,2.7186246904142063e-05,0.2180219791626742,0.0,1.02082129149355e+143,20.4
24770,235750.0,2007.0,,7.91711363186413e-06,0.0004487179487179,2.114605067577618e-05,0.234743416569763,0.0,2.185437616221735e+144,43.142857142857146
24781,235865.0,2006.0,8162.0,5.474404889674522e-05,0.0003846153846153,5.167274579756752e-05,0.2503312657790826,0.000454368376671,1.0456088459683932e+146,86.5
24825,236078.0,2002.0,10310.0,6.880220284554031e-06,0.0001923076923076,1.8754129936078048e-05,0.2286795292947653,0.0,1.6509837034608793e+144,25.666666666666668
24846,236827.0,2008.0,3760.0,0.0002332957317979,0.003525641025641,6.088531615284805e-05,0.2702301140524855,2.0033273875396e-05,1.894664765043604e+147,98.21818181818182
24871,281106.0,2010.0,1781.0,0.0011379148345913,0.0039743589743589,6.468795330186875e-05,0.2928079521311961,0.0001570915258223,4.515098778285887e+148,144.59677419354838
24898,236553.0,2006.0,10882.0,0.0001662395559865,0.0005128205128205,1.8471054600244373e-05,0.2550473196433165,0.0,9.65206756274466e+146,128.625
24923,495661.0,2010.0,,8.109423731455439e-07,0.0001282051282051,2.0394048252174546e-05,0.2018079613418596,0.0,2.2971021255170922e+142,14.0
24943,236808.0,2008.0,13264.0,0.0003314693839071,0.0013461538461538,3.265166983353227e-05,0.2730120805986505,0.0,3.833249491502803e+147,120.57142857142856
24948,236867.0,2004.0,6953.0,0.0019550018065491,0.0039743589743589,4.068247658438905e-05,0.2996762337595549,0.0,1.3340209429665573e+149,232.93548387096772
24961,236925.0,2009.0,,,,,,,,
24987,237135.0,2005.0,,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152435,1.0
25055,237540.0,2010.0,,7.574973900717924e-06,0.0002564102564102,2.667502104463544e-05,0.2323924648816532,0.0,2.0006544107205e+144,32.0
25060,237575.0,2010.0,,,,,,,,
25062,430941.0,2002.0,,,,,,,,
25067,237598.0,2010.0,9962.0,8.109423731455439e-07,0.0001282051282051,2.0394048252174546e-05,0.2018079613418596,0.0,2.2971021255170922e+142,14.0
25079,237666.0,2009.0,,6.219690526916367e-06,0.0001923076923076,1.392728731104124e-05,0.2351759821299814,7.483805433751943e-07,1.3487976131386777e+144,55.66666666666666
25121,237940.0,2010.0,2811.0,0.0002661755405807,0.0017307692307692,6.610005143415654e-05,0.274886431559212,0.0004922391069137,2.471276366939916e+147,82.92592592592592
25129,243840.0,2010.0,9842.0,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152435,1.0
25145,238099.0,2008.0,4553.0,0.0008183072591779,0.0035897435897435,4.184412849781537e-05,0.2904065785163346,0.0,2.3248396697221213e+148,183.19642857142856
25232,262069.0,2008.0,,4.621113984391427e-25,0.0001923076923076,4.5470063321975766e-05,0.0003461538461538,0.0,8.29592957235629,5.0
25238,365430.0,2010.0,8204.0,4.670065310512034e-10,0.0001923076923076,4.2699909866461456e-05,0.163202833826535,5.382464074258469e-06,7.54950696103499e+135,4.666666666666667
25247,238642.0,2007.0,5030.0,4.644218717524824e-05,0.0024358974358974,5.628199616722381e-05,0.2549570937680916,0.0,7.520708765678484e+145,62.92105263157895
25255,404525.0,2001.0,7189.0,1.857895692872576e-08,0.0003205128205128,5.636854437695901e-05,0.1803297392044043,0.0,1.2023823154687548e+139,5.6
25305,239164.0,2010.0,,5.950538870814331e-05,0.0012344204197029,3.008268414705036e-05,0.2436302375254685,,7.977952073868025e+170,85.09677419354838
25406,240188.0,2010.0,,0.000297266792959,0.0006410256410256,1.598666603932937e-05,0.2737562985370492,0.0,3.083639758645429e+147,232.7
25412,240247.0,2010.0,4974.0,0.0023592693094586,0.0041025641025641,4.706013145329485e-05,0.3036121113402795,4.3965314263799815e-05,1.9416906956517496e+149,256.390625
25419,240376.0,2007.0,11455.0,0.0013846067833544,0.0042948717948717,4.224845061352511e-05,0.2915329353501556,0.0,6.647477057657562e+148,242.65671641791045
25445,274321.0,2010.0,,3.760376327121396e-05,0.000653625285961,1.834986813320577e-05,0.2422090903902823,,8.896160803720299e+159,63.35714285714285
25506,57271.0,2002.0,9852.0,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152435,1.0
25527,279022.0,2007.0,,0.0002316291327854,0.0029880013072505,7.717728399896932e-05,0.2634320000862338,,3.37839537032707e+161,80.90625
25540,240807.0,2005.0,8827.0,5.420568701739856e-05,0.0006410256410256,2.47157611089243e-05,0.2508900180412344,0.0,1.0224426217667214e+146,56.2
25573,56969.0,2006.0,9958.0,2.009773115070768e-07,0.0001282051282051,2.2767491361052876e-05,0.1992448308889878,0.0,1.40828491380883e+141,12.0
25612,328782.0,2001.0,,1.2584078662775688e-07,0.0001923076923076,2.0074806015848192e-05,0.194019812836917,0.0,5.526565420688037e+140,17.333333333333332
25677,241897.0,2003.0,8324.0,7.574973900717924e-06,0.0002564102564102,2.667502104463544e-05,0.2323924648816532,0.0,2.0006544107205e+144,32.0
25681,241921.0,2005.0,,,,,,,,
25699,242048.0,2009.0,6667.0,0.0042853822961615,0.0056410256410256,5.357796565803726e-05,0.3082720194501218,2.1948197445480214e-05,6.408580980984338e+149,306.85227272727275
25715,568204.0,2010.0,,2.857133013969307e-06,0.0003294350189425,2.495320211350808e-05,0.2116460581742181,0.0,1.9551814045965778e+149,43.66666666666666
25727,308219.0,2006.0,,9.41931637306643e-06,0.0001923076923076,1.881153563140217e-05,0.2303996679208236,0.0,3.0934602324656093e+144,28.33333333333333
25738,242134.0,2008.0,6406.0,0.0160266037153957,0.0183974358974358,0.0001260487537876,0.3305712743443769,7.627336622993064e-05,8.963092009988626e+150,348.9721254355401
25772,404662.0,2010.0,,1.5468434180128583e-08,4.6687520425790186e-05,8.779148784343009e-06,0.1707999598762944,,1.5073271144483972e+153,15.0
25789,242609.0,2002.0,1289.0,0.0005479305703697,0.0043589743589743,7.7335622208258e-05,0.274381634851536,2.954717369118853e-05,1.0481030506599147e+148,93.26470588235294
25793,242739.0,2009.0,,,,,,,,
25850,243016.0,2006.0,3207.0,0.0005828083838308,0.0022435897435897,4.992083054811791e-05,0.2896856088576545,0.0002255057945753,1.1850008039189141e+148,141.62857142857143
25856,243089.0,2004.0,,,,,,,,
25884,422445.0,2003.0,,,,,,,,
25953,308800.0,2003.0,,1.6458508579454392e-05,0.0003185601083104,1.1861713790911098e-05,0.2401716945035026,,6.059311583723785e+169,99.875
25974,246980.0,2010.0,5110.0,0.0004086804078188,0.0033974358974358,5.717541178075398e-05,0.2681424131363398,0.0,5.83182743113564e+147,96.39622641509432
26000,381920.0,2000.0,11001.0,1.1001034397759175e-31,6.41025641025641e-05,6.409845522722902e-05,6.41025641025641e-05,0.0,1.5430806348152435,1.0
26022,244204.0,2000.0,8320.0,1.7844246164879554e-05,0.0002564102564102,1.9927206213799187e-05,0.2345052854003299,0.0,1.1113955318719484e+145,62.0
26023,244221.0,2009.0,10602.0,0.0001804362622305,0.0010981167298083,2.277058100792952e-05,0.2604570209308168,0.0,7.789513938914328e+152,121.1
26046,244364.0,2000.0,9075.0,0.0001857237048774,0.0010897435897435,4.360266352697718e-05,0.2647870835085829,0.0,1.2041778609744822e+147,82.17647058823529
26063,244438.0,2000.0,10254.0,7.777963899437754e-06,0.0001923076923076,1.6114831485390985e-05,0.2328960621405067,0.0,2.1095612186822298e+144,44.0
26102,244781.0,2003.0,,,,,,,,
26120,244915.0,2008.0,,,,,,,,
26131,244952.0,2006.0,,,,,,,,
26139,305601.0,2003.0,,1.0606464652166235e-05,0.0005602502451094,3.7175451628438046e-05,0.23205780872133,,7.082291974868451e+158,36.333333333333336
26170,322896.0,2004.0,,4.444224519136936e-29,0.0001282051282051,6.270011160014563e-05,0.0001442307692307,0.0,2.782980402210385,2.5
26172,273355.0,2009.0,7801.0,1.9203575677407225e-05,0.0011538461538461,4.2673822235949286e-05,0.2468561238923605,0.0,1.286239154547128e+145,42.22222222222222
26197,245468.0,2010.0,,4.1818854951584585e-08,4.6687520425790186e-05,9.396473784568032e-06,0.1852039210012161,,1.100270666936054e+154,15.0
26215,245626.0,2005.0,,,,,,,,
26220,413661.0,2006.0,6864.0,3.162470603781156e-05,0.0013461538461538,3.998038367585358e-05,0.2336421964763943,4.1386684617281524e-07,3.489482760957728e+145,50.095238095238095
26236,487817.0,2010.0,,8.005891870924713e-07,0.0002564102564102,2.899695947589516e-05,0.2103449643934561,0.0,2.2352078940279e+142,13.5
26237,245927.0,2007.0,,5.636011454458723e-05,0.0001098116729808,1.520380399918715e-05,0.245096258161553,0.0,7.603383315766235e+151,220.5
26286,323944.0,2009.0,4000.0,2.532291425232308e-05,0.0011530225662987,4.697786302656441e-05,0.2405420764073375,3.645650482222466e-05,1.5352721733729311e+151,31.80952380952381
26296,356078.0,2010.0,3589.0,5.923477883017324e-05,0.0012628342392796,5.666745601115076e-05,0.2465045365652841,0.0001082824891888,8.404585964660378e+151,36.26086956521739
26325,419391.0,2001.0,,1.1384428399669966e-07,4.6687520425790186e-05,8.60257057611721e-06,0.1912935124449338,,8.142825523611372e+154,27.0
26413,313240.0,2009.0,2702.0,5.009242778723764e-06,0.0017020809312029,8.25049220993106e-05,0.2162217496900621,0.0003377800307701,6.0102197161063905e+149,36.096774193548384
26414,314201.0,2010.0,,,,,,,,
26426,331508.0,2004.0,,0.0003459178684015,0.0009556803249313,1.9356070668355606e-05,0.2740260134425825,,2.6954443574983598e+172,206.0
26438,246343.0,2006.0,7277.0,1.317755254311769e-28,0.0002196233459616,5.490282200505106e-05,0.0002196233459616,0.0,11.21393355956598,4.0
26477,445156.0,2010.0,,,,,,,,
26524,250170.0,2009.0,3553.0,9.091415302594228e-06,0.0010432108933179,5.5633415765413255e-05,0.2323866938026067,5.59141863457892e-05,1.9784650657429285e+150,20.84210526315789
26534,247005.0,2009.0,,,,,,,,
26564,567053.0,2010.0,,0.0003176459239713,0.002030820690479,3.5413309854418254e-05,0.2652191812348548,,2.2742405422615555e+172,142.0
26587,210344.0,2010.0,,1.7621515469126753e-46,3.98200135388046e-05,3.9818427968463806e-05,3.98200135388046e-05,,1.543080634815246,1.0
26591,257561.0,2009.0,3863.0,0.0010098775421762,0.0029100093339922,5.1571169686492896e-05,0.2845874584360564,8.209460946740289e-05,2.4403519883759556e+154,163.47169811320754
26642,248099.0,2009.0,10607.0,0.0001151566005113,0.0010981167298083,2.4983469613994377e-05,0.2616483789782496,4.2597589582901836e-08,3.168321879827564e+152,93.4
26643,248101.0,2010.0,,3.5373223258757563e-34,5.490583649041893e-05,5.490282200505106e-05,5.490583649041893e-05,0.0,1.5430806348152435,1.0
26659,561341.0,2000.0,,5.439056826145136e-06,0.0001592800541552,9.032799727346206e-06,0.2228246153826618,,6.665828519128403e+168,78.0
26666,248244.0,2010.0,5964.0,0.0011458363186935,0.0024707626420688,3.064143690631321e-05,0.2900905308367535,0.0,3.138766941422494e+154,227.06666666666663
26722,57679.0,2005.0,9642.0,6.557558971248529e-05,0.0002196233459616,1.9544990301410087e-05,0.2517796251467953,0.0,1.0274872922547649e+152,164.0
26735,277445.0,2005.0,,1.430258309916908e-05,0.0002196233459616,1.3030532333620478e-05,0.2353050310997833,0.0,4.893896552589142e+150,49.5
